value_0,value_1
24.794303145459516,26.156739576502638
21.965967320997425,28.01587043683144
22.386581817075403,28.25388975191303
22.910919598576584,26.66249900634597
21.63180330000624,27.98934570318324
21.573847360894373,27.620132548132567
22.772973626830858,25.574579621398854
21.572368862034438,28.320945351812817
22.516590175295008,26.894782411227006
23.350343256512357,26.622642484228848
22.21261294573948,25.140380685956536
25.327697205016815,27.637003522491213
22.15973384557214,26.60818812372501
23.340264737059368,27.902899830582218
21.65937759725182,26.784349795681877
22.70219801514404,28.697351344377555
-20.205525148939167,-26.77798236885532
-20.580921158064097,-28.61080491682303
-22.617725013257335,-27.652676047724754
-22.434248214389715,-26.596923358128365
-23.7833079249314,-26.873896879638426
-22.625957723785383,-26.585910936117866
-21.297269999357514,-28.57143006268597
-20.975956859086978,-27.5777695956249
-21.989604017280623,-27.27838022781384
-22.536495900142686,-27.65820966501056
-21.5857032126675,-27.175373115543184
-21.54037556507019,-28.118733217674848
-22.391445069795953,-26.213024027627863
-22.3892609989571,-25.14221090600449
-21.749167989929667,-29.11920966170795
-21.448490326815087,-26.57654789759431
-22.17550753885552,-26.542166223745678
-23.43970578086181,-27.478546646865425
-21.74968423026795,-27.325557394933973
-22.909270079010756,-27.497587158018334
-21.89132188830838,-29.318087613651848
-23.758296500516842,-26.42263732664866
-21.925903665973458,-28.325857661224486
-23.67569509571338,-27.573647995545816
-22.750009211620604,-26.737793013159113
-24.465160857410538,-27.554945369465774
-22.608508425250047,-27.34400937542864
-21.323183932505724,-28.072373303635807
-23.358817534735937,-25.41219947632959
-23.190051133514753,-26.726474750896674
-24.078832934096965,-26.72548325799673
-22.272724626104367,-26.244459603041086
-22.286316204870314,-26.759160901792313
-23.364890179188645,-27.001535098513376
-23.591256032925454,-27.169420366056475
-21.51044380015964,-27.14780298124885
-24.405071152897836,-27.397016340480604
-22.661523964332506,-26.754467248118434
-21.204813217517145,-27.203052022718094
-22.452411554409842,-27.129139823941443
-23.698822075506826,-27.156099701470474
-24.435297300273717,-28.140684548752724
-22.406890279890835,-26.871886021192477
-22.90456388388755,-25.50626474369076
-24.20876313385906,-26.776171665173592
-22.256832949103753,-27.188398609558003
-23.6972947237369,-26.176847480221618
-22.594182911612105,-26.2654483716297
-23.026738065494342,-27.56791353967894
-19.38748041615274,-27.84486016565045
-21.534274675277945,-26.756422852334524
-21.523618157982604,-28.750866787003243
-22.084187741302035,-29.34481162083913
-25.027605256284826,-29.031958803053396
-23.308015825378902,-28.5866416974096
-22.33778458703553,-26.41230656700768
-23.58653086224102,-26.049920552151526
-22.59988315019011,-26.88311965407221
-23.651372329854095,-26.518100398791372
-22.287509063346963,-28.101921300560193
-23.077016078380613,-26.376055437180916
-23.44521533425561,-29.95449052880039
-21.926516651865484,-28.35121356208082
-21.22769515741343,-26.6189228164837
-22.23312178761009,-26.602860313898518
-22.088572796390526,-26.606657649403434
-22.57526225408574,-28.089296370508773
-22.126059057233242,-27.27666006054192
-21.35982576158442,-27.825617988981477
-23.5205516159642,-26.230841632530666
-22.84543246361498,-26.579538194988512
-21.82992451200908,-27.29282304188803
-23.188267458589785,-28.611691476597954
-21.680960108456446,-27.429831492791962
-22.341665030119454,-26.794365144669154
-20.293134070791375,-26.57573500672378
-22.73019231791232,-27.878195913688575
-23.565708884871814,-27.532940899869153
-22.77291004635909,-27.166490649055913
-22.990241504031168,-25.768189728501596
22.944007360566236,26.07483037040184
25.442868598811597,28.2700510866347
22.574889130203307,26.707606937849437
24.168471237687257,27.97011730526689
21.93016224232659,26.200015683403052
23.54596968480735,27.230220250631834
22.557444182247355,28.06266123257046
22.717024476385028,25.997343427720537
22.21949338836816,25.920040347405
22.62732571903286,26.61077043922738
23.43384739883814,26.407689071684
21.097228979595094,26.978870371653557
21.445156053273514,27.605858750272684
22.289779286199593,27.949672316059747
23.11455485297142,28.598089721298123
20.645923929753597,26.939952885851643
21.41052698074627,27.743441395759962
22.070946373773825,27.8919048506518
23.46838080528976,28.419645704512867
22.85758271517047,27.16054284808051
-22.10997199294393,-28.020562073086424
-23.39719088567386,-26.228705345514808
-22.02102168305886,-26.83208259284598
-23.044661297959987,-27.366285129711436
-23.999591380705866,-27.134568980638416
-22.820388439022338,-25.84473982014784
-21.568118873341604,-27.8513399057713
-22.513787809993286,-26.210563907044442
-22.65257698459475,-27.29822844837381
-26.26116509599411,-29.276154936703385
-22.3762409014774,-28.25272924153972
-24.238338824475427,-28.331588935970856
-22.707171155855246,-25.918620064988495
-20.816777981996257,-28.11940736556709
-22.00710218087373,-25.387518143550647
-23.176061110601754,-28.87994556686275
-23.444794927119975,-26.209930493213722
-23.215685786860924,-27.06348865006957
-22.29407634938217,-26.99771474506724
-22.318229789196575,-29.214340715769428
-21.950208830934788,-28.002595068663627
-22.007497401409335,-27.652373613380988
-22.070329682953876,-26.886924867763135
-22.516169943647956,-27.118625144075658
-24.19510787194575,-27.06538838305397
-22.74015287565785,-28.083647162670562
-22.428505731951994,-27.8850924689109
-21.457782975138866,-27.88258852858427
-22.380196914696985,-27.752882412318968
-22.660524253286553,-26.3261500596304
-24.29189646442703,-28.596955965055766
-19.965911717130346,-28.355716854699367
-22.95647409542445,-26.617230294506985
-22.069127608855833,-29.953191727581338
-22.97014085825523,-26.386427364136647
-22.15980606600805,-27.551786059755013
-20.898098681433314,-28.25159540904599
-22.842840467087484,-26.531465364981514
-23.333785311071072,-28.051485654290737
-23.382887011876072,-28.492756102682723
-22.78491035993764,-26.18134913115979
-21.676582292952496,-26.039891129603234
-21.18009240321419,-28.414910902191135
-23.407123117577633,-28.353139764371278
-23.522491842027016,-28.19099254759932
-23.514196553414976,-28.61608717599144
-21.253927697987116,-26.458232359508585
-22.44310710101743,-28.921676091661674
-20.54261880034788,-27.68239798418851
-22.56413084717935,-28.05653536541166
-22.175985496922543,-26.473437339480107
-22.972004725580348,-27.24340257702572
-23.77810149015477,-29.923762607314618
-23.484473945135914,-27.5536104207605
-20.512953979623514,-29.027040234017235
-22.41430360882281,-27.48117369716546
-20.79409397321462,-28.363337261557515
-24.503094061269266,-28.33072394677204
-23.559078776682817,-26.095268679076156
-22.93169054095367,-27.38224842640737
23.492096532086165,28.679126177342734
21.084646118722656,27.632577986488624
21.212480549647225,27.312228071621295
24.58845539484625,28.334144339438573
21.034707953671514,26.147953139158425
22.147010788068613,26.424691456591184
23.945481356102288,28.215869444070332
21.972433448890186,27.46229459074609
22.690395958260194,27.789736816867897
23.358372377073888,26.91920210989151
23.118708847919656,28.270220722417708
21.527685535976293,27.88582931086671
22.371835479657708,28.056071838413278
20.865552249976613,27.923809943421716
21.5574226850943,24.08612203494105
22.851855122952244,26.584966849063623
24.172918490407167,26.689004310476914
22.82558500870365,28.022800048838974
23.30797134361166,27.263082886712755
23.59058762096947,25.636116453074308
-23.05767439368387,-29.504184963007866
-21.75491690298041,-27.365336353467423
-21.831743833777843,-28.709407785392465
-24.54670317632269,-28.724129319439285
-21.04245975028837,-27.765484227620277
-24.84607190259234,-27.541090018928028
-21.916353202256524,-27.725896728473934
-22.647831312387066,-26.880936352467344
-23.28801637555841,-26.713916972749164
-21.680904409070994,-28.024251205824854
-20.604200272614143,-27.710467537709903
-21.22116836343447,-27.277560386435002
-22.618744536987887,-27.278856224478325
-22.441422585242144,-28.224984804397405
-23.14793379158594,-27.726552881948113
-22.28623634963099,-30.730228118521676
-22.790039002191968,-28.067247007642464
-21.639107139261647,-28.493378738064447
-21.915717565098845,-26.669792252510096
-22.230919038943547,-26.74330221180879
-21.127099144066577,-28.166151057568275
-21.167360105956337,-26.448982091052553
-22.446397696509003,-28.415190057898034
-22.039631398167977,-28.85773783131608
-21.755933104546937,-27.48617898780992
-21.962195087665247,-27.59751413835974
-21.37224643726542,-26.847549491348484
-21.954017907837084,-27.065619304918712
-22.988079856790712,-28.698972172037934
-22.51641544713222,-27.150122321063346
-22.76616127728406,-27.548371479707715
-23.196909317102726,-27.02863772871326
-22.81048097337633,-28.624438360929314
-23.863298610478413,-26.50818995297951
-22.797114688618645,-27.228246937492422
-22.804108035837213,-27.63422271844581
-24.311249342498883,-29.279298080332797
-20.8208746843589,-28.002433948776847
-22.50473416594502,-27.155783985311217
-21.871398761385226,-27.261958631832403
-22.07151701177972,-26.217970032282075
-21.75536737231988,-28.154970804142682
-23.56817206126617,-27.04390667037418
-22.987201080598023,-27.53911986328097
-23.440221219897914,-28.11380582497688
-21.95581628163401,-27.365782524291358
-23.087969827684113,-28.014861514690853
-23.289627720280837,-29.343277532278506
-21.952124958971055,-27.62849019937036
-22.843782533283296,-27.043475860678065
-21.454750617943283,-26.573738682955483
-21.47587706820768,-27.687233957383732
-22.437536733711774,-27.23746730574337
-21.41299453290733,-27.353932671198656
-20.299742583276352,-26.752329324276168
-21.699174064660983,-27.78908025109697
-23.245159259223723,-26.414590942955506
-21.98133199083946,-26.658866807234265
-21.634048938517648,-28.184432179739183
-23.454319951072232,-28.32570235571712
23.736345451094266,24.56172470645122
20.628534215008962,26.145441346230466
20.842929460683035,27.970981517138032
23.517168383656,29.26028423892433
22.39730464452804,28.85857338517378
23.237129318281088,26.747917748330774
23.673550920410428,26.582229956446515
22.453981112044247,28.30131492615867
22.017897907876414,25.295784110808096
22.51265339742295,27.24332340166748
23.277243442460183,27.217380867239783
22.95432033209065,27.79066518568334
22.484369289522622,27.164177737986215
24.772611867197806,27.140270919508975
23.42205404367053,26.61956198982273
21.417141280592197,27.439563224561468
23.810632864627582,27.04122613109288
21.577185170314202,26.736178810783407
22.625264154774595,28.10717070531134
22.632218562255876,29.521440474754407
-22.42664057121633,-27.52651617286624
-22.78123522761464,-28.394866585190417
-22.167171054761763,-28.00155256265537
-22.592153528826202,-28.719694839689875
-21.805492441443196,-27.8631723036796
-24.343756015716984,-26.710319819793696
-22.57896722224878,-26.92846859239595
-23.465297550595764,-28.524165984685236
-24.17297980318588,-27.827392824385612
-22.243755435166534,-27.914170974589208
-23.260604095277525,-25.92223902480393
-21.945743777983534,-26.110836356372573
-20.147801124656787,-27.565989139809343
-23.603865995544627,-27.029481572154722
-23.126713559242194,-27.834918531541604
-23.900604010521317,-25.626044453944054
-23.202003407778697,-26.68217392326635
-24.912662143578586,-27.97070619512427
-24.986988299948905,-27.18258431080612
-22.58422297937818,-27.724518452898828
24.359401917947814,28.30009097487073
23.264980639874384,27.859524010417307
23.0964919866756,28.30504842121056
22.929380211575733,27.58102099712283
24.653875981025223,26.55385374940391
24.71045333479968,25.511943857441924
21.508929893600893,25.95767132847201
21.60302729307969,27.48480564790698
22.404659927137665,28.27863161614718
24.530145472963042,27.758816399951428
22.575738608804798,26.05205613241419
22.10974396535442,28.452063954876476
22.08786709081361,27.97038805694806
22.127728444765683,28.160068510092824
23.897165495819856,29.775698160160527
20.764416493836666,28.006569002634496
23.88696970917684,28.699556877634517
21.632087045952332,27.96192417184525
20.56824044532253,29.09889347180231
23.765366340485848,25.7174688317203
23.912016685323113,28.94799298985148
22.436596591316285,27.552197433495753
23.52150192739808,27.309648481363794
21.694030197149413,27.002221360707836
20.97763666688121,28.94259734601715
23.41035734248473,27.714198790129604
23.12406238135879,28.487000120825137
21.25945025484978,27.61000994418502
22.604965176734606,24.95620959709432
20.743283495337998,29.063648415207993
21.08916835158825,27.918183321490307
21.10323156266665,28.873696609025206
22.585211006222735,27.951292245581325
22.118249978307542,25.752181959283917
22.703145755565476,26.971878908921898
21.707519972650196,27.936066536103027
22.779981371064437,28.71401316557756
23.008786099993834,28.47478445038239
22.408505544478558,25.44919807096812
22.222129625146756,26.10812673358423
-20.46526935582968,-27.211531689454148
-24.19258163859303,-26.475604631400966
-22.853795427908608,-27.778797275434876
-23.612363040295794,-25.94658937486877
-20.879090100553814,-26.594761038030363
-23.622272789573934,-26.009897474479004
-19.938568325750087,-27.68909377559815
-23.938190350464488,-27.232979345126566
-21.120633063842313,-27.9153694253806
-24.659654372926504,-26.318546239722213
-22.721268234515748,-28.836823223167393
-20.7395108263298,-27.502885847771797
-24.703587735269146,-26.94150866641189
-21.767499773170904,-26.096124668690596
-22.7031803091539,-27.33502072780854
-21.96746103705702,-26.78073095717879
-21.313929156168697,-26.552158379346302
-21.16168925485871,-29.051064369774984
-23.274861187645783,-28.12925710541076
-23.4481893396286,-28.08146558600274
-22.932608255273077,-26.474521892093314
-20.31204882037334,-27.730446185851218
-23.26359783412865,-27.259938041974433
-22.343789228302427,-27.826866137553324
-23.72802329685568,-27.736158052653046
-23.177674198048816,-27.206513118738794
-22.301793779503207,-28.550371703154724
-23.05778507949499,-27.573603690854128
-24.4033931122705,-27.10768454083979
-21.03457251735454,-24.574101565116678
-23.226118360376308,-27.84323314684545
-22.98886216137211,-28.071475801891882
-22.020350162004505,-28.685053582818327
-22.743306985025573,-26.394538392292333
-23.637383593100225,-29.922108607603207
-23.664839829779257,-26.616428335833348
-22.61513654316908,-28.333161104921857
-21.715535814962113,-25.967472857165998
-24.073075378731122,-26.248024562133402
-23.329746033116216,-25.539460788755864
-21.0275133949865,-27.78609080774774
-22.30215190746904,-26.70426870920489
-23.52182825738402,-29.411062231855063
-21.898727675491283,-26.149346338428774
-22.835365756963423,-27.29908584303071
-23.652819474825126,-28.046234056518667
-22.535269026496806,-26.790241959204096
-24.137572840761887,-28.488355550072782
-23.069057341521276,-26.79985334289779
-21.312667965541323,-28.398659047097592
-23.084109128223805,-26.716664349321245
-23.56029323607329,-27.649174836283798
-21.710579611410807,-26.213106882863098
-22.239227141797127,-26.534659390579026
-22.40652764947194,-27.64471039230427
-24.53368462961844,-27.96028177893673
-24.14860523656243,-26.423426208870506
-20.807858689793314,-27.341382918003212
-22.152529944349787,-27.560566725708696
-23.034869802740516,-26.555613976409035
-21.45952370890743,-26.60956318927357
-24.289471149832377,-28.48985615342049
-22.379859488316548,-26.887243145044966
-23.73949570658458,-27.392754369049335
-22.76036598472267,-28.91623550671428
-21.235290693673655,-28.029796331140773
-22.205393328944954,-27.371694082922854
-23.418856883180897,-26.7921330882662
-22.693389799604027,-27.96181552525748
-22.03717110785241,-26.48288406530489
-20.942987829326306,-26.843680557693244
-21.924639006029338,-27.22332381111497
-20.515058557933568,-27.45268964103782
-26.550738273516323,-28.6874949324362
-22.70770283643849,-27.066205096113478
-23.06714945923611,-27.67226174267092
-22.38136838103379,-25.647055461455007
-19.539279654748093,-26.519190097563186
-24.420848028660636,-27.923607694079056
-21.934173311327402,-26.05191351926278
-22.830734039489183,-25.202138682004552
-22.433676791887116,-28.006623677136666
-21.929488254224463,-28.278726112414844
-22.818387989632473,-27.327424711846284
-24.759554294124726,-26.81333078790709
-21.635813617152472,-27.720767341286805
-24.48958825781915,-28.469264884232132
-22.024088862436383,-27.961985534799144
-22.848884789105195,-27.477903127240914
-22.497949833853017,-27.82591868524956
-22.498249093571214,-27.773927363918705
-24.271842887013076,-26.171350827390082
-22.781447922025986,-26.95172052349819
-23.174504013812545,-27.137921784142534
-21.391569933282227,-27.465015206352835
-20.58844868218167,-29.66536789431841
-22.304802962185835,-26.470424076097004
-20.869951332421156,-27.225103658227702
-23.788491511361826,-26.254302692707782
-24.7489189483481,-28.6254489922103
21.181789081853207,25.991740718935105
22.378842845877575,27.359882672935417
23.08411377555909,27.854530640919354
22.199205266266777,28.353914174338453
22.481232829237218,27.626065794236773
22.82990076707059,28.014306066166792
24.491193758778063,27.615536229565063
21.09183915396131,27.322971688404813
22.56102099251776,28.050736007961593
21.79441393775167,27.05527426116853
22.31035878764947,27.368575327450245
22.355887139016453,26.90321290376804
24.068859473978385,26.297633217803586
22.180324500630775,29.297358854430225
22.901655032548508,28.011472010237092
22.61416820612231,27.789276075273357
22.249535209409505,26.64511773506497
23.196789761113543,27.117956973155806
22.83648363171277,28.36347507717333
22.72913029967678,28.939563619669507
23.35992253813802,26.735333050480683
20.823280284147863,28.81762208256663
22.86362785458604,26.925638762245796
23.84812079537705,27.014250436388316
22.54201390177917,27.41752252263693
23.55907121289175,27.03150883076794
24.63357441422112,27.194175906910683
23.18225751683389,27.738756319357517
22.61688735653365,26.77276107242427
23.187379405713852,27.154172522507334
21.721614651527496,27.326506677498816
22.51669933366467,26.783172958420792
22.413870066911528,27.80232110168554
23.167434249150396,28.558411764473796
21.95486952570649,26.12135495065949
21.748476896462005,28.49873684477979
22.543365268901773,27.667715901885412
22.30804357296601,27.439690002098864
24.044947982017938,28.84170443433027
20.577186691628178,25.155164195150327
21.60709408567092,27.88768761648911
23.141604024093457,29.63125282641224
22.519119485329497,27.555207957639073
23.1506358126588,27.631310792071503
23.66344375481237,28.33329661260177
22.058999627003697,27.66793177538757
22.98123891439579,27.204603236658606
21.528428077894418,27.13553983907006
23.64101152372956,26.394612538316846
22.522392154370408,26.718504292292796
22.324933641351365,27.131558806653633
21.244582666473303,28.105102462188967
24.001630770746136,27.788846202880134
22.482899499448813,29.178988805358877
21.5012131355718,27.07236999951338
23.186557777094894,25.6788916677303
22.057430145030644,28.297520344315142
22.536126450168897,28.702742226839316
21.023911246677226,27.188034880543682
23.971622681898364,26.909099363972565
23.06429316096488,28.208570911360304
22.404891836588387,25.989485554520634
21.27500895098858,27.493041929491515
23.404155234301943,28.275463154193872
22.849404800108143,27.641632690447807
23.643090905828267,27.26483569351059
22.210225230924813,29.468807930948056
20.35240371969031,28.903318617761553
21.400503308988235,26.831814964605012
22.54300643630034,27.06294868547835
22.552777785173536,28.6035676578916
22.852262616805376,27.66489239726321
21.376440035205082,29.11555949085488
22.195918890712385,27.7819079855298
23.06052645566947,28.22682010130227
22.630108787431993,28.063830628285206
21.834530453533247,27.248956914619054
23.040444350686464,25.598807996724045
24.15185764895762,25.20042619775576
23.241353192559867,26.140705159471956
22.812584534343905,27.10422393632366
23.168600135047395,26.27417285771503
20.9831729022444,27.69823432998207
22.29265638031633,28.365449796644473
22.693806664657494,27.402492775156045
23.105409340888794,28.552178451543636
22.431255847122245,29.238971328045572
22.64276184502957,27.355606776457734
21.775581675830484,26.99401942088636
22.42040624069142,29.862663641305232
25.77143811370677,27.958420250741785
23.52544636531977,26.121927208283257
22.254959116323914,27.329937659646294
20.43442171053167,27.574517691450993
22.107030216252237,27.279401690727386
23.241410002090557,27.221359096269126
24.5615345854955,26.75526396819328
21.128050994541418,28.66901834591761
23.137274027893575,27.79041202984613
21.23416547901706,25.418463480556966
23.23018955948786,26.325997856728893
22.583299836589415,28.040053563692215
22.926717073055926,26.91641391371567
22.699270686833287,26.6721068062104
22.607502944486,25.281620793129807
22.39430774216957,28.102342052778845
23.01624194181164,26.995287358407943
23.3403068810146,27.873091119277998
23.49063854777387,26.978554889298767
21.680614144647524,26.904279756980443
21.68152731203489,27.093282255454657
23.60806618647004,27.152855505999657
19.932940925913744,28.202731240054284
22.329682626522974,28.02532702936927
23.14590579485236,27.827383816077624
22.76119174220793,28.09169316361236
22.56731073134199,26.94097646947679
23.344831528809816,27.93345095215932
23.001936322276762,29.369739919471403
22.22868496899803,29.256005694113473
-22.753356212503704,-28.28712493461342
-24.914386356530517,-29.981922269783784
-23.425652928426057,-27.439098035714736
-21.882204001411242,-28.104066390611656
-20.511066295643595,-26.85289273240544
-20.75477555446316,-28.665194472103195
-21.661454219565318,-27.52683319278359
-21.985876513381974,-27.093660682329933
-23.3573432684794,-26.082941125138074
-22.31746016937236,-27.529610162135416
-20.895924713893656,-26.674706263488375
-22.360193079343674,-26.699012953833257
-23.35801029423724,-28.45973327093289
-23.487664804309624,-27.98340398389033
-22.08034616434592,-26.667328018999928
-22.514278085949037,-27.816478365741162
-22.15767379684023,-27.498594923752613
-22.290075719138247,-27.514787331211583
-22.462565342331153,-27.40279705280801
-22.68331312849621,-27.11595169519621
-22.88810926046286,-26.278812548510228
-23.306853845163843,-27.042371453589894
-22.850411136179424,-29.15481251877596
-23.470214965173916,-27.37623385734189
-23.685232813634922,-27.620538068921565
-21.69244098517283,-27.531529268074955
-22.142856811783478,-26.286002559949587
-21.403895114207124,-28.468646966859996
-23.012559884390445,-25.777045693735975
-22.32211837112611,-26.455991666911196
-24.6004299242253,-28.080214741619553
-22.184955698626343,-27.07316394707912
-22.29976823795787,-27.966285087325215
-24.355861163334467,-26.28968923482371
-21.05468723086004,-29.845976205863145
-21.550657928768107,-27.919024440797983
-21.51532792693724,-28.816018703868274
-20.637291332517062,-28.221623981876693
-23.081340434697598,-27.01952071542552
-22.21423152826455,-27.263535757385363
-22.145069125482934,-26.735943268355722
-22.010772252889957,-28.14380963397421
-22.676972158011502,-28.336416092265825
-23.157166229222632,-27.622428985093546
-23.34544234790287,-28.85666747369622
-23.29335559528412,-26.72452328363907
-23.972949058548934,-27.25030305695359
-23.233549338043655,-27.593003466027344
-21.97495910103199,-28.166898209413063
-23.306049000537474,-27.80018835389739
-21.036358408509763,-27.892417978521983
-22.7209701424502,-26.8914795909373
-22.886346158639313,-28.337832365319684
-23.25423500649182,-28.249557878252322
-21.89030804237022,-29.41369403644279
-24.17370683271957,-28.4318790576242
-21.40730981862167,-26.64384698241056
-22.127669711983682,-28.295049318336513
-22.03661403067678,-26.80006347765868
-23.42915371630021,-27.64473798536595
23.295060653320167,28.196540469155554
20.34232733277138,28.616426895449376
22.98854350474584,29.245860995858592
23.375889530961523,26.790791592286485
22.49228172860604,27.356420486430512
25.58037427453116,27.55677660214725
23.976250383855607,27.838257308306385
21.982416336659206,27.68111944611195
21.552829388700584,25.201122213168347
22.927998319991563,27.26571969972578
23.01665977499823,26.956754128580524
21.02275699055445,26.122912512643325
20.760868870265003,28.298018277962704
22.897799888017847,27.3704892037975
22.19001881196442,26.54674423853901
23.271040203632886,28.077073722870576
20.984182322331687,26.30581979097799
23.702913467937535,29.125086678706065
21.972024496724337,27.976779115881804
22.82992479475283,28.537539777696345
-21.14416972239767,-29.013659456911636
-22.540202595808314,-27.433191039301864
-20.454994095617547,-30.445533750056683
-21.59618589041571,-25.42422811371037
-21.25753081700219,-27.868130805665174
-21.049344096908253,-28.5228767015603
-22.01102179564947,-26.87321024298432
-21.994286122396765,-26.400452902993283
-22.07228045239708,-29.029389165193784
-23.23109322829841,-28.32969405049765
-22.25679087222579,-26.01591796175222
-22.954625101655523,-28.547573226167792
-23.833788491458282,-26.707275965612975
-22.437605762071268,-27.56374945395327
-21.743228849328897,-27.086220314388395
-22.858916835522766,-28.070707056145476
-21.71036744052393,-27.29447183203907
-22.2858594972801,-28.09827774510974
-23.748528764881303,-27.173371423421997
-22.15831131003295,-28.024929159476105
22.140376752684528,26.906578793820117
24.56726449513922,29.187406759077593
21.96385023369513,26.612272356197938
22.843372858823983,27.889796800589014
23.46155680485067,28.078337756456587
22.061432790734823,27.30338266661081
20.992182099786447,27.484719079515077
21.905892461345573,27.521506983746814
23.420475945887773,27.012634240867236
23.980580882676094,27.403975630815076
21.447478171759762,27.608266059033497
21.96150127083093,27.87388256786656
22.808287620732717,29.55137189927502
20.910555505782273,29.17387707241697
22.22120752316993,27.630677638803867
22.445109226304623,27.435285073787963
22.638594101648746,26.61602694467362
22.81332651625545,27.06470045255669
20.864426832527972,27.0528075254565
22.1857011827364,27.424023383053065
-23.946332737892003,-27.704077786279917
-21.585334197757234,-27.54508638125638
-22.564580229988966,-28.43474386512911
-23.152691034447777,-27.892111809204167
-21.452825126689017,-28.23924873390893
-23.39348196170749,-26.70647071086183
-20.46152010060992,-27.841956098897
-23.541081513328276,-27.08533139141034
-22.263355735503538,-27.68255763832012
-23.3354624071278,-27.83767803887029
-24.399482809368344,-27.033019707240797
-24.46912095071573,-28.287246073832602
-24.115696549991476,-26.77338169379673
-22.58118828313487,-26.840988131766064
-23.396014558344344,-27.385685580522644
-21.773431884221772,-28.79166623702409
-20.55150720421875,-28.963259072459394
-23.475456598633997,-28.217698248642378
-23.618390490307068,-28.464988368850605
-22.492373017605285,-28.22901236955838
22.356701754651887,29.30472317177786
24.599376951008523,27.696145659252114
22.37454107025988,27.27137690446364
21.98479079007647,27.74144155746744
22.969234940726672,27.60890260235767
20.604590246701985,27.864700117341826
22.881522329263383,29.458950492094065
22.596090889426083,29.23241608096265
21.549090674004663,27.730540654714552
22.688668269888222,27.41837198094505
22.87406320572164,27.326014850381608
21.073903234766696,26.781377884482264
24.06809094914132,22.979827633164682
22.336434321478535,27.967008806060328
22.513873938781067,27.04661589000113
21.758658013243952,27.913631927456063
23.034526823933795,26.552548979527344
22.885847729405228,29.80158501463851
24.321266916479384,27.328501283515973
22.826852645367048,28.037748341100777
21.293859290917617,27.25416891800712
22.45069314685679,26.95531324412724
22.46703771171456,28.305285634469627
22.400129479256144,27.18441014513127
24.06712107143697,26.29695530762711
20.979961242888987,26.95505053948555
23.46718494215125,26.07587756327279
24.092135980054454,29.60467385641867
22.83088198411966,27.305019059260975
22.39063687951664,27.35600483544083
23.66709827963615,27.580355018633362
22.12405915216417,28.62049669120367
22.56598553941819,29.29940486912383
22.73089540639002,26.77451506592424
22.528392001399833,28.04105383163756
21.241123791435363,28.30020290990091
23.134548903309526,27.62745794687814
23.08699767388518,27.772613924543556
22.715114933295407,30.550685583000526
22.770230454968793,25.807740930268146
23.04958673052596,28.949336330844677
22.20851249080986,27.615279207501466
20.878740505973813,28.92992184796424
21.761162694439363,27.4652855510726
22.261263599296228,27.18381169973685
23.08961356011057,27.762320130472546
22.585055358489374,25.70983252320968
22.88349281880249,25.922222212207586
20.59918437915499,27.87805014244234
22.31222521973023,26.44150789651914
22.393280703894707,27.448980361407838
21.416313850409058,27.060804856627065
21.702557687881615,26.387154669850855
21.62785249651236,26.727134049806228
22.0230986844175,28.012914023820443
23.991592860475755,26.534231404213504
23.67781463169783,27.534947091384502
22.73987675630697,26.26865001994327
23.192122309200183,25.98264950474346
22.811596317694825,27.685913496022707
-22.168482327953882,-27.452339987522333
-20.349678541099966,-27.764059246328358
-22.870152309355646,-27.451073174192242
-22.720820398637215,-26.167024570717338
-23.311069832773004,-29.094897927591838
-24.28245937712879,-28.544344915668482
-22.09354839871191,-26.986088698809667
-20.980600140848075,-26.736921614855934
-21.9784081196194,-26.97531947830624
-21.24128504807645,-28.235085090955664
-23.709007226279578,-28.1569692042685
-23.52150373052761,-27.390165577575385
-24.111182513304243,-26.480354204036
-24.50641704873989,-29.232727732954583
-23.751446230371315,-28.599546902114707
-22.505017596716012,-27.42831673142395
-22.699426445382404,-26.24202938280147
-23.149472304435537,-27.354109532547053
-22.71672190625527,-27.98195995241842
-21.261124242736354,-28.366744795467557
21.083422679324524,26.39353422071601
23.268897124153437,26.611743703402354
22.21153703677521,28.25115310153383
22.080276997170998,28.91329019845032
22.19022953266988,26.565493325543546
22.226705677412358,25.29365439937322
20.06827267097901,27.849773026648688
21.28897763142523,28.449125694782193
21.771521544046998,28.276829757069827
22.973530231167246,27.437760685264912
21.57537051299299,28.42648266035028
23.543243786811143,29.031091895555413
23.861800647725357,27.30928402064475
20.750450829512502,28.766654719400638
22.291609805339643,27.584227365548927
22.247046573799334,26.541789791710404
23.163296992050277,27.555573288283508
23.087870772160308,28.83338367107167
22.789272419420524,28.600728939487322
23.19231904708404,27.356260513493044
19.52841932866814,27.959890614293457
22.17012674584308,27.35867470824213
23.393631286396054,25.44722649545521
21.80916184512894,27.526297509561257
23.11014130069059,27.127447512523116
22.76851162862025,28.264488183585527
24.921991277306283,27.804678441308134
23.764357159874265,24.741517473616998
23.995023224998874,27.76187084657152
21.834461410228272,27.08079615920035
24.29184820031215,26.39593126401282
20.39274978017379,29.030751800103136
24.549559775703088,26.817153765508433
20.743660278088182,27.88139340054226
23.90904106957863,26.040093856863642
23.313346332166773,27.88049382415828
22.746031266314866,27.44614891245547
23.406071022349067,25.314244357674298
23.487139064162683,26.640836332267774
21.337436531463293,26.03664989719782
22.695018105203452,26.52080086211176
21.25685254819299,26.867944771406517
23.03942250772722,26.41159712327928
